Order_Line;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Product_ID;Sales;Quantity;Discount;Profit;s_prod_id;s_cust_id
2 006,00;CA-2015-149811;22/06/2017 00:00;28/06/2017 00:00;Standard Class;CS-12250;OFF-BI-10003676;32,34;3,00;,00;15,52;784,00;177,00
2 008,00;CA-2015-104241;22/06/2017 00:00;27/06/2017 00:00;Standard Class;AG-10495;FUR-FU-10001473;192,22;14,00;,00;69,20;184,00;23,00
2 010,00;CA-2015-108588;23/06/2017 00:00;28/06/2017 00:00;Standard Class;BG-11695;OFF-AR-10001615;59,52;3,00;,00;15,48;525,00;87,00
2 012,00;CA-2015-108588;23/06/2017 00:00;28/06/2017 00:00;Standard Class;BG-11695;OFF-BI-10004506;13,17;2,00;20,00;4,61;826,00;87,00
2 014,00;CA-2015-158701;23/06/2017 00:00;28/06/2017 00:00;Standard Class;JL-15175;OFF-BI-10001294;56,16;6,00;20,00;17,55;690,00;385,00
2 016,00;CA-2015-149636;24/06/2017 00:00;30/06/2017 00:00;Standard Class;SP-20620;OFF-BI-10002764;1,94;2,00;70,00;-1,36;747,00;708,00
2 018,00;CA-2015-119480;27/06/2017 00:00;01/07/2017 00:00;Standard Class;CC-12685;OFF-AP-10001205;163,44;3,00;,00;45,76;400,00;138,00
2 020,00;CA-2015-119480;27/06/2017 00:00;01/07/2017 00:00;Standard Class;CC-12685;OFF-PA-10004996;51,55;5,00;,00;24,23;1 289,00;138,00
2 022,00;CA-2015-156755;30/06/2017 00:00;06/07/2017 00:00;Standard Class;YS-21880;OFF-ST-10002615;465,18;3,00;,00;120,95;1 378,00;791,00
2 024,00;CA-2015-128608;30/06/2017 00:00;05/07/2017 00:00;Standard Class;CS-12490;TEC-PH-10004977;235,19;2,00;40,00;-43,12;1 862,00;181,00
2 026,00;CA-2015-128608;30/06/2017 00:00;05/07/2017 00:00;Standard Class;CS-12490;TEC-AC-10000487;10,38;2,00;20,00;2,21;1 472,00;181,00
2 028,00;CA-2015-137526;01/07/2017 00:00;05/07/2017 00:00;Standard Class;PB-19150;OFF-BI-10003364;70,01;3,00;20,00;24,50;773,00;585,00
2 030,00;CA-2015-137526;01/07/2017 00:00;05/07/2017 00:00;Standard Class;PB-19150;FUR-FU-10004845;464,85;9,00;,00;92,97;310,00;585,00
2 032,00;US-2015-101399;05/07/2017 00:00;12/07/2017 00:00;Standard Class;JS-15940;FUR-FU-10002918;254,74;7,00;60,00;-312,06;241,00;409,00
2 034,00;CA-2015-151547;05/07/2017 00:00;11/07/2017 00:00;Standard Class;AH-10465;OFF-SU-10000898;88,96;8,00;20,00;10,01;1 426,00;33,00
2 036,00;CA-2015-141250;07/07/2017 00:00;11/07/2017 00:00;Standard Class;PM-18940;FUR-CH-10004875;199,30;4,00;30,00;-8,54;133,00;600,00
2 038,00;CA-2015-119214;11/07/2017 00:00;15/07/2017 00:00;Standard Class;CW-11905;OFF-LA-10003077;14,62;2,00;,00;6,87;984,00;186,00
2 040,00;CA-2015-109603;14/07/2017 00:00;20/07/2017 00:00;Standard Class;EM-13825;OFF-PA-10003790;182,72;8,00;,00;84,05;1 232,00;269,00
2 042,00;CA-2015-168746;15/07/2017 00:00;17/07/2017 00:00;Second Class;SV-20365;TEC-PH-10000895;431,98;4,00;40,00;-100,79;1 707,00;721,00
2 044,00;CA-2015-164777;15/07/2017 00:00;17/07/2017 00:00;First Class;SC-20305;FUR-CH-10002024;2 803,92;5,00;20,00;,00;81,00;673,00
2 046,00;CA-2015-145401;18/07/2017 00:00;23/07/2017 00:00;Standard Class;JP-15520;OFF-PA-10004405;14,30;6,00;20,00;5,01;1 265,00;401,00
2 048,00;CA-2015-121797;18/07/2017 00:00;25/07/2017 00:00;Standard Class;CC-12145;TEC-MA-10000488;1 919,98;3,00;20,00;216,00;1 622,00;130,00
2 050,00;CA-2015-149587;19/07/2017 00:00;24/07/2017 00:00;Second Class;KB-16315;FUR-FU-10003799;53,34;3,00;,00;16,54;273,00;416,00
2 052,00;CA-2015-140921;22/07/2017 00:00;24/07/2017 00:00;First Class;AA-10375;FUR-FU-10003347;28,40;2,00;,00;11,08;255,00;2,00
2 054,00;CA-2015-157959;22/07/2017 00:00;23/07/2017 00:00;First Class;RW-19540;FUR-FU-10004093;136,92;4,00;,00;41,08;292,00;661,00
2 056,00;CA-2015-103093;22/07/2017 00:00;26/07/2017 00:00;Standard Class;FO-14305;OFF-EN-10003286;74,52;9,00;,00;35,02;884,00;290,00
2 058,00;CA-2015-111507;25/07/2017 00:00;01/08/2017 00:00;Standard Class;VW-21775;OFF-AR-10001315;5,28;3,00;,00;1,53;515,00;787,00
